State,District,District Code,Mandal,Mandal Code,Village,Village (Native),Native Source,Village Code,Pincode,Category,Status
Andhra Pradesh,Srikakulam,519,Kaviti,4779,Vinjagiri,వింజగిరి,transliterated,580480,532322,,
Andhra Pradesh,Eluru,748,Kukunoor,4735,Vinjaram,వింజరం,authoritative,579325,534444,,
Andhra Pradesh,Eluru,748,Polavaram,4949,Vinjaram,వింజరం,authoritative,588102,534315,,
Andhra Pradesh,Eluru,748,Kaikaluru,5016,Vinjaram,వింజరం,authoritative,589338,521333,,
Andhra Pradesh,Krishna,510,Pedaparupudi,5022,Vinjarampadu,వింజరంపాడు,authoritative,589468,521261,,
Andhra Pradesh,Markapuram,790,Konakanamitla,5119,Vinjavarthi Padu,వింజవర్తిపాడు,authoritative,590946,523246,,
Andhra Pradesh,Krishna,510,Gudlavalleru,5029,Vinnakota,విన్నకోట,authoritative,589600,521325,,
Andhra Pradesh,Tirupati,752,Naidupet,5194,Vinnamala (Ct),విన్నమల (సీటీ),transliterated,592649,524126,,
Andhra Pradesh,Anakapalli,744,Cheedikada,4858,Vintipalem,వింటిపాలెం,authoritative,585945,531028,,
Andhra Pradesh,Palnadu,751,Vinukonda,5062,Vinukonda R,వినుకొండ ర్,transliterated,912390,522647,,
Andhra Pradesh,Palnadu,751,Krosuru,5051,Vipparla,విప్పర్ల,authoritative,589930,522410,,
Andhra Pradesh,Palnadu,751,Rompicharla,5066,Vipparla,విప్పర్ల,authoritative,590134,522615,,
Andhra Pradesh,Palnadu,751,Rompicharla,5066,Vipparlapalle Agraharam,విప్పర్లపల్లె అగ్రహారం,transliterated,590143,522615,,
Andhra Pradesh,Eluru,748,Nidamarru,4968,Vipparthikhandrika,విప్పర్థిఖంద్రిక,transliterated,588475,521324,,
Andhra Pradesh,Markapuram,790,Chandra Sekhara Puram,5145,Viranchi Puram,విరంచి పురమ్,transliterated,591443,523223,,
Andhra Pradesh,Chittoor,503,Karvetinagar,5408,Viratapuram,విరాటపురం,transliterated,596421,517569,,
Andhra Pradesh,Kakinada,746,Pithapuram,4911,Virava,విరవ,authoritative,587462,533450,,
Andhra Pradesh,Kakinada,746,Pithapuram,4911,Viravada,విరవాడ,authoritative,587468,533450,,
Andhra Pradesh,Kurnool,511,Adoni,5271,Virupapuram,విరూపాపురం,authoritative,594100,518346,,
Andhra Pradesh,Kurnool,511,Halaharvi,5273,Virupapuram,విరూపాపురం,authoritative,594132,518348,,
Andhra Pradesh,Ananthapuramu,502,Peddavaduguru,5311,Virupapuram,విరూపాపురం,authoritative,594762,515401,,
Andhra Pradesh,Sri Sathya Sai,754,Kothacheruvu,5346,Virupapuram,విరూపాపురం,authoritative,595303,515133,,
Andhra Pradesh,Y.S.R. Kadapa,504,Atlur,5227,Viruru,విరూరు,transliterated,930459,516501,,
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Varikuntapadu,5155,Viruvooru,విరువూరు,transliterated,591646,524236,,
Andhra Pradesh,Guntur,506,Medikonduru,5073,Visadala,విసదల,authoritative,590236,522438,,
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Nellore Rural,5177,Visavaviletipadu (Og),విశవవిలేటిపాడు (ఒగ్),transliterated,592108,524003,,
Andhra Pradesh,West Godavari,523,Palacoderu,4977,Vissakoderu,విస్సాకోడేరు,authoritative,588633,534244,,
Andhra Pradesh,Srikakulam,519,Nandigam,4782,Vissampalle,విస్సంపల్లి,authoritative,580601,532220,,
Andhra Pradesh,Ntr,749,Vissannapeta,5000,Vissannapet,విస్సన్నపెత్,transliterated,589013,521215,,
Andhra Pradesh,Parvathipuram Manyam,743,Parvathipuram,4812,Viswambarapuram,విశ్వంభరపురం,authoritative,582176,535522,,
Andhra Pradesh,Markapuram,790,Kanigiri,5136,Viswanadha Puram,విశ్వనాధ పురం,transliterated,591288,523230,,
Andhra Pradesh,Krishna,510,Koduru,5039,Viswanadhapalle,విశ్వనాథపల్లి,authoritative,589790,521122,,
Andhra Pradesh,Srikakulam,519,Kotabommali,4791,Viswanadhapuram,విశ్వనాధపురం,authoritative,581066,532195,,
Andhra Pradesh,Parvathipuram Manyam,743,Pachipenta,4818,Viswanadhapuram,విశ్వనాధపురం,authoritative,582447,535591,,
Andhra Pradesh,Vizianagaram,521,Cheepurupalli,4827,Viswanadhapuram,విశ్వనాధపురం,authoritative,582803,535125,,
Andhra Pradesh,Vizianagaram,521,Srungavarapukota,4831,Viswanadhapuram,విశ్వనాధపురం,authoritative,582975,535145,,
Andhra Pradesh,Markapuram,790,Tripuranthakam,5099,Viswanadhapuram,విశ్వనాధపురం,authoritative,590577,523330,,
Andhra Pradesh,Tirupati,752,Venkatagiri,5187,Viswanadhapuram,విశ్వనాధపురం,authoritative,592321,524132,,
Andhra Pradesh,Palnadu,751,Edlapadu,5071,Viswanadhuni Khandrika,విస్వనధుని ఖంద్రిక,transliterated,590205,522233,,
Andhra Pradesh,Y.S.R. Kadapa,504,Chinthakommadinne,5231,Viswanathapuram,విశ్వనాథపురం,transliterated,930443,516003,,
Andhra Pradesh,Y.S.R. Kadapa,504,Gopavaram,5211,Viswanathapuram,విశ్వనాథపురం,transliterated,930447,516233,,
Andhra Pradesh,Polavaram,791,Yetapaka,6063,Viswapuram,విశ్వాపురం,authoritative,579032,533351,,
Andhra Pradesh,Vizianagaram,521,Dattirajeru,4823,Visweswararayapuram,విశ్వేశ్వరరాయపురం,transliterated,582690,535580,,
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,Malikipuram,4938,Visweswarayapuram,విశ్వేశ్వరాయపురం,authoritative,587845,533254,,
Andhra Pradesh,Prakasam,517,Thallur,5121,Vithalapuram,విఠలాపురం,authoritative,590991,523264,,
Andhra Pradesh,Tirupati,752,Varadaiahpalem,5381,Vittaiah Palem,విట్టయ్య పాలెం,transliterated,595956,517541,,
Andhra Pradesh,Markapuram,790,Pedacherlo Palle,5144,Vittala Puram,విత్తల పురం,transliterated,591435,523117,,
Andhra Pradesh,Nandyal,755,Banaganapalli,5288,Vittalapuram,విట్టలాపురం,authoritative,594381,518124,,
Andhra Pradesh,Palnadu,751,Vinukonda,5062,Vittamrajupalle,విత్తంరాజుపల్లి,authoritative,590082,522647,,
Andhra Pradesh,Sri Sathya Sai,754,Parigi,5355,Vittapalle,విట్టపల్లె,authoritative,595413,515261,,
Andhra Pradesh,Vizianagaram,521,Vizianagaram Rural,4836,Vizianagaram Bit 1,విజియానగరం బిట్ 1,transliterated,930496,535003,,
Andhra Pradesh,Vizianagaram,521,Vizianagaram Rural,4836,Vizianagaram Bit 2,విజియానగరం బిట్ 2,transliterated,930497,535003,,
Andhra Pradesh,Vizianagaram,521,Dattirajeru,4823,Viziarama Gajapathi Rajapuram,విజయరామ గజపతిరాజపురం,authoritative,582689,535580,,
Andhra Pradesh,Vizianagaram,521,Dattirajeru,4823,Viziaramapuram,విజయరామపురం,authoritative,582676,535580,,
Andhra Pradesh,Vizianagaram,521,Therlam,4821,Viziarampuram @ Buripeta,విజియారాంపురం @ బూరిపేట,transliterated,582567,535124,,
Andhra Pradesh,Vizianagaram,521,Therlam,4821,Viziarampuram(Near) Koratam,విజియారాంపురం(నియర్) కోరటం,transliterated,582562,535126,,
Andhra Pradesh,Vizianagaram,521,Jami,4835,Vizinigiri,విజినగిరి,authoritative,583091,535250,,
Andhra Pradesh,Parvathipuram Manyam,743,Kurupam,4809,Vobbangi,వొబ్బంగి,transliterated,582037,535534,,
Andhra Pradesh,Vizianagaram,521,Vepada,4832,Vobulaiah Palem,వోబులయ్య పాలెం,transliterated,582995,535145,,
Andhra Pradesh,Srikakulam,519,Polaki,4800,Vodhipadu,వొధిపాడు,transliterated,581480,532421,,
Andhra Pradesh,Tirupati,752,Kumara Venkata Bhupala Puram,5382,Vogathuru,వొగత్తూరు,authoritative,595998,517643,,
Andhra Pradesh,Polavaram,791,Rajavommangi,4888,Vogipalem,వోగిపాలెం,authoritative,586927,533436,,
Andhra Pradesh,Chittoor,503,Venkatagirikota,5424,Vogu,వోగు,transliterated,596783,517424,,
Andhra Pradesh,Polavaram,791,Rajavommangi,4888,Vokurthi,వోకుర్తి,transliterated,586926,533436,,
Andhra Pradesh,Srikakulam,519,Etcherla,4806,Voleti Atchanna Agraharam,వోలేటి అట్చన్న అగ్రహారం,transliterated,581717,532168,,
Andhra Pradesh,Prakasam,517,Voletivaripalem,5147,Voletivaripalem,వోలేటివారిపాలెము,authoritative,591510,523116,,
Andhra Pradesh,Srikakulam,519,Gara,4801,Vomaravalli,వమరవల్లి,authoritative,581507,532406,,
Andhra Pradesh,Anakapalli,744,Madugula,4857,Vommali,వొమ్మలి,transliterated,585911,531027,,
Andhra Pradesh,Anakapalli,744,Madugula,4857,Vommali Jagannadhapuram,వొమ్మలి జగన్నధపురం,transliterated,585909,531027,,
Andhra Pradesh,Kakinada,746,Prathipadu,4900,Vommangi,ఒమ్మంగి,authoritative,587310,533430,,
Andhra Pradesh,Anakapalli,744,Munagapaka,4877,Vompolu,వొంపోలు,transliterated,586361,531002,,
Andhra Pradesh,Parvathipuram Manyam,743,Gummalakshmipuram,4808,Vondrubhangi,వొండ్రుభంగి,authoritative,581864,535523,,
Andhra Pradesh,Srikakulam,519,Kothuru,4772,Vondrujola,వొండ్రుజోల,transliterated,580121,532458,,
Andhra Pradesh,Y.S.R. Kadapa,504,Veeraballe,5242,Vongimalla,వొంగిమళ్ళ,authoritative,593568,516268,,
Andhra Pradesh,Parvathipuram Manyam,743,Palakonda,4784,Voni,వొని అగ్రహారం,authoritative,580751,532440,,
Andhra Pradesh,Vizianagaram,521,Vangara,4785,Voni Agraharam,వోని అగ్రహారం,transliterated,580796,532440,,
Andhra Pradesh,Vizianagaram,521,Mentada,4824,Vonija,ఒణిజ,authoritative,582725,535273,,
Andhra Pradesh,Y.S.R. Kadapa,504,Vontimitta,5228,Vontimitta,ఒంటిమిట్ట,authoritative,593383,516213,,
Andhra Pradesh,Y.S.R. Kadapa,504,Sidhout,5229,Vontithatipalle,వొంటితాటిపల్లె,transliterated,593395,516247,,
Andhra Pradesh,Alluri Sitharama Raju,745,Ananthagiri,4845,Voobalu,వూబలు,authoritative,584326,531030,,
Andhra Pradesh,Anakapalli,744,Anakapalli,4871,Vooderu,వూడేరు,transliterated,586174,531032,,
Andhra Pradesh,Alluri Sitharama Raju,745,Chinthapalli,4849,Vookabanda,వూకబండ,transliterated,585345,531111,,
Andhra Pradesh,Annamayya,753,Ramasamudram,5414,Voolapadu,వూలపాడు,authoritative,596534,517417,,
Andhra Pradesh,East Godavari,505,Biccavolu,4916,Voolapalle,వూలపల్లె,transliterated,587536,533343,,
Andhra Pradesh,Parvathipuram Manyam,743,Kurupam,4809,Voosakonda,వూసకొండ,authoritative,582019,535534,,
Andhra Pradesh,Alluri Sitharama Raju,745,Ananthagiri,4845,Vootagedda,వూటగెడ్డ,transliterated,584294,535273,,
Andhra Pradesh,Anakapalli,744,Nathavaram,4852,Vootamalla,వూతమల్ల,transliterated,585716,531115,,
Andhra Pradesh,Alluri Sitharama Raju,745,Ananthagiri,4845,Vootamamidi,వూతమమిది,transliterated,584264,535145,,
Andhra Pradesh,Vizianagaram,521,Merakamudidam,4822,Vootapalle,వూటపల్లె,transliterated,582606,535102,,
Andhra Pradesh,Polavaram,791,Gurthedu,7562,Vootlabanda,వూట్లబండ,authoritative,586693,533483,,
Andhra Pradesh,Srikakulam,519,Burja,4794,Vopivadavenkam Peta,వోపివాడవెంకం పెటా,transliterated,581248,532186,,
Andhra Pradesh,Vizianagaram,521,Regidi Amadalavalasa,4786,Voppangi,వొప్పంగి (శ్రీకాకుళం మండలం),authoritative,580849,532122,,
Andhra Pradesh,Parvathipuram Manyam,743,Kurupam,4809,Voppangi,వొప్పంగి (శ్రీకాకుళం మండలం),authoritative,582008,535524,,
Andhra Pradesh,Palnadu,751,Karempudi,5046,Voppicherla,వొప్పిచెర్ల,transliterated,589868,522614,,
Andhra Pradesh,Alluri Sitharama Raju,745,Chinthapalli,4849,Votti Busulu,వొత్తి బుసులు,transliterated,585192,531111,,
Andhra Pradesh,Polavaram,791,Rajavommangi,4888,Voyyedu,వొయ్యేడు,transliterated,586911,533436,,
Andhra Pradesh,Alluri Sitharama Raju,745,Koyyuru,4851,Vudutha,వుడుత,authoritative,585554,531087,,
Andhra Pradesh,Alluri Sitharama Raju,745,Hukumpeta,4846,Vukkurba,వుక్కుర్బా,transliterated,584433,531077,,
Andhra Pradesh,Alluri Sitharama Raju,745,Ananthagiri,4845,Vulagumma,వులగుమ్మ,transliterated,584412,531151,,
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Vuppacheruvu,వుప్పచెరువు,transliterated,583494,531040,,
Andhra Pradesh,Alluri Sitharama Raju,745,Peda Bayalu,4842,Vurada,ఉరడ,authoritative,583832,531077,,
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Vurikigummi,వురికిగుమ్మి,transliterated,583358,531040,,
Andhra Pradesh,Alluri Sitharama Raju,745,Chinthapalli,4849,Vurisingi,వురిసింగి,transliterated,585229,531111,,
Andhra Pradesh,Alluri Sitharama Raju,745,Peda Bayalu,4842,Vurraguruvu,వుర్రగురువు,transliterated,930994,531040,,
Andhra Pradesh,Alluri Sitharama Raju,745,Gudem Kotha Veedhi,4850,Vusurugudem,వుసురుగూడెం,authoritative,585521,531133,,
Andhra Pradesh,Parvathipuram Manyam,743,Komarada,4807,Vutakosu,వుతకొసు,transliterated,581743,535521,,
Andhra Pradesh,Polavaram,791,Maredumilli,4884,Vuthaluru,వుతలూరు,authoritative,586558,533295,,
Andhra Pradesh,Polavaram,791,Addateegala,4887,Vutlapalem,వుట్లపాలెం,authoritative,586811,533483,,
Andhra Pradesh,Palnadu,751,Krosuru,5051,Vutukuru,వుతుకూరు,transliterated,589931,522410,,
Andhra Pradesh,Polavaram,791,Gangavaram,4894,Vuyyalamadugu,వుయ్యాలమడుగు,authoritative,587096,533284,,
Andhra Pradesh,Palnadu,751,Krosuru,5051,Vuyyandana,వుయ్యందన,transliterated,589924,522410,,
Andhra Pradesh,Krishna,510,Vuyyuru,5027,Vuyyuru,ఉయ్యూరు,authoritative,589560,521165,,
Andhra Pradesh,Polavaram,791,Maredumilli,4884,Vyadapudi,వ్యదపూడి,authoritative,586592,533288,,
Andhra Pradesh,Ananthapuramu,502,Uravakonda,5317,Vyasapuram,వ్యాసపురం,authoritative,594896,515822,,
Andhra Pradesh,Palnadu,751,Amaravathi,5052,Vykuntapuram,వైకుంఠపురం,authoritative,589947,522020,,
Andhra Pradesh,Nandyal,755,Dornipadu,5299,W.Govindinne,వ్.గోవిందిన్నే,transliterated,594552,518135,,
Andhra Pradesh,Parvathipuram Manyam,743,Seethampeta,4770,Waba,వాబ,authoritative,580029,532443,,
Andhra Pradesh,Bapatla,750,Chirala,5123,Wada,వాడా,transliterated,591015,523157,,
Andhra Pradesh,Polavaram,791,Vararamachandrapuram,4733,Waddegudem,వడ్డెగూడెం,transliterated,579269,533349,,
Andhra Pradesh,Polavaram,791,Kunavaram,4731,Walfordpeta,వల్ఫొర్ద్పేట,transliterated,579108,533350,,
Andhra Pradesh,Prakasam,517,Kurichedu,5103,West Gangavaram,పశ్చిమ గంగవరం,authoritative,590665,523304,,
Andhra Pradesh,Prakasam,517,Donakonda,5102,West Kambhampadu,వెస్ట్ కంభంపాడు,transliterated,590648,523305,,
Andhra Pradesh,Prakasam,517,Kurichedu,5103,West Kasipuram,పశ్చిమ కాశీపురం,authoritative,590650,523305,,
Andhra Pradesh,Markapuram,790,Pamur,5146,West Kattakinda Palle,వెస్త్ కత్తకింద పల్లె,transliterated,929833,523108,,
Andhra Pradesh,East Godavari,505,Kapileswarapuram,4928,West Khandrika,వెస్ట్ ఖండ్రిక,transliterated,912450,533307,,
Andhra Pradesh,Prakasam,517,Kurichedu,5103,West Naidupalem,పశ్చిమ నాయుడుపాలెం,authoritative,590652,523304,,
Andhra Pradesh,Prakasam,517,Kurichedu,5103,West Veeraya Palem,పశ్చిమ వీరయపాలెం,authoritative,590655,523304,,
Andhra Pradesh,Polavaram,791,Y. Ramavaram,4886,Y. Ramavaram,వై.రామవరం,authoritative,586730,533483,,
Andhra Pradesh,Ananthapuramu,502,Yellanur,5327,Y.Chintakayamanda,వై.చింతకాయమండ,authoritative,595050,515465,,
Andhra Pradesh,Ananthapuramu,502,Uravakonda,5317,Y.Rampuram,య్.రాంపురం,transliterated,594900,515741,,
Andhra Pradesh,Alluri Sitharama Raju,745,Ananthagiri,4845,Y.S.R.Puram,య్.స్.ర్.పురం,transliterated,584147,535145,,
Andhra Pradesh,Tirupati,752,Balayapalli,5188,Yachavaram,యాచవరం,transliterated,592401,524404,,
Andhra Pradesh,Y.S.R. Kadapa,504,Veeraballe,5242,Yadaballe,యాడబల్లె,transliterated,593569,516268,,
Andhra Pradesh,Y.S.R. Kadapa,504,Thondur,5221,Yadavakunta,యాదవకుంట,transliterated,593252,516421,,
Andhra Pradesh,Kurnool,511,Adoni-2,7563,Yadavalle,యడవల్లె,authoritative,594068,518302,,
Andhra Pradesh,Markapuram,790,Dornala,5100,Yadavalli,ఎడవల్లి,authoritative,590591,523331,,
Andhra Pradesh,Markapuram,790,Kanigiri,5136,Yadavalli,ఎడవల్లి,authoritative,591254,523245,,
Andhra Pradesh,Y.S.R. Kadapa,504,Vallur,5225,Yadavapuram,యాదవపురం,transliterated,593332,516293,,
Andhra Pradesh,East Godavari,505,Devarapalle,4957,Yadavole,యాదవోలె,transliterated,588253,534316,,
Andhra Pradesh,Nandyal,755,Allagadda,5298,Yadawada,యాదవాడ,authoritative,594540,518543,,
Andhra Pradesh,Krishna,510,Movva,5032,Yaddanapudi,యద్దనపూడి,authoritative,589684,521136,,
Andhra Pradesh,Vizianagaram,521,Merakamudidam,4822,Yadiki,యాడికి,authoritative,582628,535128,,
Andhra Pradesh,Ananthapuramu,502,Yadiki,5312,Yadiki,యాడికి,authoritative,594792,515408,,
Andhra Pradesh,Nandyal,755,Banaganapalli,5288,Yagantipalle,యాగంటిపల్లె,authoritative,594377,518124,,
Andhra Pradesh,West Godavari,523,Tadepalligudem,4961,Yagarlapalle,యాగర్లపల్లె,transliterated,931014,534102,,
Andhra Pradesh,Krishna,510,Thotlavalluru,5025,Yakamuru,యాకమూరు,authoritative,589520,521165,,
Andhra Pradesh,Y.S.R. Kadapa,504,S.Mydukur,5204,Yakarlapalem,యాకర్లపాలెం,transliterated,592923,516175,,
Andhra Pradesh,Nandyal,755,Gospadu,5287,Yalluru,యాల్లూరు,authoritative,594355,518573,,
Andhra Pradesh,Polavaram,791,Gangavaram,4894,Yamanapalle,యమనపల్లె,transliterated,587117,533285,,
Andhra Pradesh,Guntur,506,Vatticherukuru,5080,Yamarru,యామర్రు,authoritative,590316,522017,,
Andhra Pradesh,Y.S.R. Kadapa,504,Muddanur,5216,Yamavaram,యామవరం,authoritative,593166,516380,,
Andhra Pradesh,Chittoor,503,Kuppam,5427,Yanadipalle,యానాడిపల్లె,transliterated,596940,517425,,
Andhra Pradesh,Tirupati,752,Varadaiahpalem,5381,Yanadivettu,యనాదివెట్టు,authoritative,595959,517541,,
Andhra Pradesh,West Godavari,523,Pentapadu,4969,Yanalapalle,యానాలపల్లె,authoritative,588494,534166,,
